folder_name,folder_path,mp_id,formula,site_nn,has_chi1,has_xmu,has_poscar,chi_diff_std,chi_zero_cross,chi1_valid,chi1_reason,xmu_valid,xmu_reason
mp_675895_La3Fe2S7_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_675895_La3Fe2S7_feff_Fe_site_01,mp_675895,La3Fe2S7,01,True,True,True,0.08521913402789505,37,True,ok,True,ok
mp_675895_La3Fe2S7_feff_Fe_site_02,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_675895_La3Fe2S7_feff_Fe_site_02,mp_675895,La3Fe2S7,02,True,True,True,0.06767527621419521,31,True,ok,True,ok
mp_675929_TiFeSe22_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_675929_TiFeSe22_feff_Fe_site_01,mp_675929,TiFeSe22,01,True,True,True,0.04948783820732504,30,True,ok,True,ok
mp_675929_TiFeSe22_feff_Fe_site_02,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_675929_TiFeSe22_feff_Fe_site_02,mp_675929,TiFeSe22,02,True,True,True,0.04804378045177281,33,True,ok,True,ok
mp_676036_BaFeS22_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_676036_BaFeS22_feff_Fe_site_01,mp_676036,BaFeS22,01,True,True,True,0.0715010354060669,31,True,ok,True,ok
mp_676089_Fe2CoSe4_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_676089_Fe2CoSe4_feff_Fe_site_01,mp_676089,Fe2CoSe4,01,True,True,True,0.06697890611949568,39,True,ok,True,ok
mp_676089_Fe2CoSe4_feff_Fe_site_02,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_676089_Fe2CoSe4_feff_Fe_site_02,mp_676089,Fe2CoSe4,02,True,True,True,0.08002334737620578,32,True,ok,True,ok
mp_676241_FeCl3_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_676241_FeCl3_feff_Fe_site_01,mp_676241,FeCl3,01,True,True,True,0.05312976378830096,25,True,ok,True,ok
mp_676241_FeCl3_feff_Fe_site_02,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_676241_FeCl3_feff_Fe_site_02,mp_676241,FeCl3,02,True,True,True,0.05441297350938567,25,True,ok,True,ok
mp_676683_Li2FeCl4_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_676683_Li2FeCl4_feff_Fe_site_01,mp_676683,Li2FeCl4,01,True,True,True,0.04752211049088981,30,True,ok,True,ok
mp_676683_Li2FeCl4_feff_Fe_site_02,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_676683_Li2FeCl4_feff_Fe_site_02,mp_676683,Li2FeCl4,02,True,True,True,0.046330178549145215,31,True,ok,True,ok
mp_676683_Li2FeCl4_feff_Fe_site_03,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_676683_Li2FeCl4_feff_Fe_site_03,mp_676683,Li2FeCl4,03,True,True,True,0.04671672860672102,43,True,ok,True,ok
mp_676683_Li2FeCl4_feff_Fe_site_04,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_676683_Li2FeCl4_feff_Fe_site_04,mp_676683,Li2FeCl4,04,True,True,True,0.047996559670072936,30,True,ok,True,ok
mp_676683_Li2FeCl4_feff_Fe_site_05,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_676683_Li2FeCl4_feff_Fe_site_05,mp_676683,Li2FeCl4,05,True,True,True,0.04688856595397971,30,True,ok,True,ok
mp_676683_Li2FeCl4_feff_Fe_site_06,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_676683_Li2FeCl4_feff_Fe_site_06,mp_676683,Li2FeCl4,06,True,True,True,0.054459586100777654,27,True,ok,True,ok
mp_676683_Li2FeCl4_feff_Fe_site_07,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_676683_Li2FeCl4_feff_Fe_site_07,mp_676683,Li2FeCl4,07,True,True,True,0.05102706557561282,31,True,ok,True,ok
mp_676683_Li2FeCl4_feff_Fe_site_08,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_676683_Li2FeCl4_feff_Fe_site_08,mp_676683,Li2FeCl4,08,True,True,True,0.052250309083663,30,True,ok,True,ok
mp_676683_Li2FeCl4_feff_Fe_site_09,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_676683_Li2FeCl4_feff_Fe_site_09,mp_676683,Li2FeCl4,09,True,True,True,0.04237855615639936,28,True,ok,True,ok
mp_676683_Li2FeCl4_feff_Fe_site_10,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_676683_Li2FeCl4_feff_Fe_site_10,mp_676683,Li2FeCl4,10,True,True,True,0.04334600804408432,28,True,ok,True,ok
mp_676752_Li2FeCl4_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_676752_Li2FeCl4_feff_Fe_site_01,mp_676752,Li2FeCl4,01,True,True,True,0.046930800417748976,30,True,ok,True,ok
mp_676752_Li2FeCl4_feff_Fe_site_02,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_676752_Li2FeCl4_feff_Fe_site_02,mp_676752,Li2FeCl4,02,True,True,True,0.04740483985766577,31,True,ok,True,ok
mp_676752_Li2FeCl4_feff_Fe_site_03,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_676752_Li2FeCl4_feff_Fe_site_03,mp_676752,Li2FeCl4,03,True,True,True,0.05283166329862107,28,True,ok,True,ok
mp_676752_Li2FeCl4_feff_Fe_site_04,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_676752_Li2FeCl4_feff_Fe_site_04,mp_676752,Li2FeCl4,04,True,True,True,0.05055440745677885,32,True,ok,True,ok
mp_676752_Li2FeCl4_feff_Fe_site_05,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_676752_Li2FeCl4_feff_Fe_site_05,mp_676752,Li2FeCl4,05,True,True,True,0.05368069763727148,31,True,ok,True,ok
mp_676752_Li2FeCl4_feff_Fe_site_06,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_676752_Li2FeCl4_feff_Fe_site_06,mp_676752,Li2FeCl4,06,True,True,True,0.05265893387879528,28,True,ok,True,ok
mp_676752_Li2FeCl4_feff_Fe_site_07,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_676752_Li2FeCl4_feff_Fe_site_07,mp_676752,Li2FeCl4,07,True,True,True,0.04741539539475965,27,True,ok,True,ok
mp_676752_Li2FeCl4_feff_Fe_site_08,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_676752_Li2FeCl4_feff_Fe_site_08,mp_676752,Li2FeCl4,08,True,True,True,0.05276711267944447,28,True,ok,True,ok
mp_676752_Li2FeCl4_feff_Fe_site_09,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_676752_Li2FeCl4_feff_Fe_site_09,mp_676752,Li2FeCl4,09,True,True,True,0.05037851462901241,31,True,ok,True,ok
mp_676752_Li2FeCl4_feff_Fe_site_10,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_676752_Li2FeCl4_feff_Fe_site_10,mp_676752,Li2FeCl4,10,True,True,True,0.045309732106836004,28,True,ok,True,ok
mp_677097_Ti7Fe3O83__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_677097_Ti7Fe3O83__feff_Fe_site_01,mp_677097,Ti7Fe3O83_,01,True,True,True,0.03846886682416258,31,True,ok,True,ok
mp_677654_ZnFeO22__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_677654_ZnFeO22__feff_Fe_site_01,mp_677654,ZnFeO22_,01,True,True,True,0.040192688708613984,32,True,ok,True,ok
mp_680207_Gd2FeB7_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_680207_Gd2FeB7_feff_Fe_site_01,mp_680207,Gd2FeB7,01,True,True,True,0.06171231046152771,30,True,ok,True,ok
mp_680207_Gd2FeB7_feff_Fe_site_02,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_680207_Gd2FeB7_feff_Fe_site_02,mp_680207,Gd2FeB7,02,True,True,True,0.06229766819591823,30,True,ok,True,ok
mp_680207_Gd2FeB7_feff_Fe_site_03,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_680207_Gd2FeB7_feff_Fe_site_03,mp_680207,Gd2FeB7,03,True,True,True,0.07349391585407991,30,True,ok,True,ok
mp_680207_Gd2FeB7_feff_Fe_site_04,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_680207_Gd2FeB7_feff_Fe_site_04,mp_680207,Gd2FeB7,04,True,True,True,0.07087225386881846,28,True,ok,True,ok
mp_680207_Gd2FeB7_feff_Fe_site_05,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_680207_Gd2FeB7_feff_Fe_site_05,mp_680207,Gd2FeB7,05,True,True,True,0.06906762288540763,28,True,ok,True,ok
mp_680207_Gd2FeB7_feff_Fe_site_06,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_680207_Gd2FeB7_feff_Fe_site_06,mp_680207,Gd2FeB7,06,True,True,True,0.06006438518454357,28,True,ok,True,ok
mp_680207_Gd2FeB7_feff_Fe_site_07,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_680207_Gd2FeB7_feff_Fe_site_07,mp_680207,Gd2FeB7,07,True,True,True,0.05722851784235045,28,True,ok,True,ok
mp_680269_Er2Fe3Si5_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_680269_Er2Fe3Si5_feff_Fe_site_01,mp_680269,Er2Fe3Si5,01,True,True,True,0.07873597876794407,32,True,ok,True,ok
mp_680269_Er2Fe3Si5_feff_Fe_site_02,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_680269_Er2Fe3Si5_feff_Fe_site_02,mp_680269,Er2Fe3Si5,02,True,True,True,0.07628524805383034,33,True,ok,True,ok
mp_680291_Ba15Fe7S25_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_680291_Ba15Fe7S25_feff_Fe_site_01,mp_680291,Ba15Fe7S25,01,True,True,True,0.08382637638277265,35,True,ok,True,ok
mp_680291_Ba15Fe7S25_feff_Fe_site_02,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_680291_Ba15Fe7S25_feff_Fe_site_02,mp_680291,Ba15Fe7S25,02,True,True,True,0.07575933131287989,37,True,ok,True,ok
mp_680291_Ba15Fe7S25_feff_Fe_site_03,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_680291_Ba15Fe7S25_feff_Fe_site_03,mp_680291,Ba15Fe7S25,03,True,True,True,0.09307980261600403,36,True,ok,True,ok
mp_680291_Ba15Fe7S25_feff_Fe_site_04,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_680291_Ba15Fe7S25_feff_Fe_site_04,mp_680291,Ba15Fe7S25,04,True,True,True,0.0793624089457003,37,True,ok,True,ok
mp_680291_Ba15Fe7S25_feff_Fe_site_05,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_680291_Ba15Fe7S25_feff_Fe_site_05,mp_680291,Ba15Fe7S25,05,True,True,True,0.08940964790491417,36,True,ok,True,ok
mp_680291_Ba15Fe7S25_feff_Fe_site_06,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_680291_Ba15Fe7S25_feff_Fe_site_06,mp_680291,Ba15Fe7S25,06,True,True,True,0.08652050265164879,36,True,ok,True,ok
mp_680291_Ba15Fe7S25_feff_Fe_site_07,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_680291_Ba15Fe7S25_feff_Fe_site_07,mp_680291,Ba15Fe7S25,07,True,True,True,0.08267285992372646,37,True,ok,True,ok
mp_680728_K6Fe24S26Cl_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_680728_K6Fe24S26Cl_feff_Fe_site_01,mp_680728,K6Fe24S26Cl,01,True,True,True,0.063489907613029,32,True,ok,True,ok
mp_680728_K6Fe24S26Cl_feff_Fe_site_02,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_680728_K6Fe24S26Cl_feff_Fe_site_02,mp_680728,K6Fe24S26Cl,02,True,True,True,0.06216661833417578,30,True,ok,True,ok
mp_680728_K6Fe24S26Cl_feff_Fe_site_03,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_680728_K6Fe24S26Cl_feff_Fe_site_03,mp_680728,K6Fe24S26Cl,03,True,True,True,0.06216693162448305,30,True,ok,True,ok
mp_680728_K6Fe24S26Cl_feff_Fe_site_04,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_680728_K6Fe24S26Cl_feff_Fe_site_04,mp_680728,K6Fe24S26Cl,04,True,True,True,0.06348946918078033,32,True,ok,True,ok
mp_682554_FeCu4Re14Mo3S202_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_682554_FeCu4Re14Mo3S202_feff_Fe_site_01,mp_682554,FeCu4Re14Mo3S202,01,True,True,True,0.08996597942779275,38,True,ok,True,ok
mp_6834_KFePO4F__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_6834_KFePO4F__feff_Fe_site_01,mp_6834,KFePO4F_,01,True,True,True,0.037265874915337865,26,True,ok,True,ok
mp_683792_Fe2OsCO12__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_683792_Fe2OsCO12__feff_Fe_site_01,mp_683792,Fe2OsCO12_,01,True,True,True,0.040615394051115715,29,True,ok,True,ok
mp_683793_Fe4Te2MoC14SO72__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_683793_Fe4Te2MoC14SO72__feff_Fe_site_01,mp_683793,Fe4Te2MoC14SO72_,01,True,True,True,0.020695782074102415,14,True,ok,True,ok
mp_683831_Fe3MoC11SeS3O11__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_683831_Fe3MoC11SeS3O11__feff_Fe_site_01,mp_683831,Fe3MoC11SeS3O11_,01,True,True,True,0.020399723242153247,13,True,ok,True,ok
mp_6838_Na2LiFeSi2O53__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_6838_Na2LiFeSi2O53__feff_Fe_site_01,mp_6838,Na2LiFeSi2O53_,01,True,True,True,0.04020727516319093,26,True,ok,True,ok
mp_683940_HoFeSn6_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_683940_HoFeSn6_feff_Fe_site_01,mp_683940,HoFeSn6,01,True,True,True,0.08885259700446729,34,True,ok,True,ok
mp_683940_HoFeSn6_feff_Fe_site_02,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_683940_HoFeSn6_feff_Fe_site_02,mp_683940,HoFeSn6,02,True,True,True,0.0766689678361841,29,True,ok,True,ok
mp_683940_HoFeSn6_feff_Fe_site_03,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_683940_HoFeSn6_feff_Fe_site_03,mp_683940,HoFeSn6,03,True,True,True,0.08137512427234257,32,True,ok,True,ok
mp_683940_HoFeSn6_feff_Fe_site_04,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_683940_HoFeSn6_feff_Fe_site_04,mp_683940,HoFeSn6,04,True,True,True,0.07620837330000499,37,True,ok,True,ok
mp_683940_HoFeSn6_feff_Fe_site_05,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_683940_HoFeSn6_feff_Fe_site_05,mp_683940,HoFeSn6,05,True,True,True,0.07397227327117924,33,True,ok,True,ok
mp_683940_HoFeSn6_feff_Fe_site_06,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_683940_HoFeSn6_feff_Fe_site_06,mp_683940,HoFeSn6,06,True,True,True,0.0814708652495121,33,True,ok,True,ok
mp_683940_HoFeSn6_feff_Fe_site_07,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_683940_HoFeSn6_feff_Fe_site_07,mp_683940,HoFeSn6,07,True,True,True,0.07833971446771751,35,True,ok,True,ok
mp_683940_HoFeSn6_feff_Fe_site_08,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_683940_HoFeSn6_feff_Fe_site_08,mp_683940,HoFeSn6,08,True,True,True,0.0805392290515518,33,True,ok,True,ok
mp_683940_HoFeSn6_feff_Fe_site_09,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_683940_HoFeSn6_feff_Fe_site_09,mp_683940,HoFeSn6,09,True,True,True,0.0812945885672232,33,True,ok,True,ok
mp_683940_HoFeSn6_feff_Fe_site_10,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_683940_HoFeSn6_feff_Fe_site_10,mp_683940,HoFeSn6,10,True,True,True,0.08025029380154544,35,True,ok,True,ok
mp_683940_HoFeSn6_feff_Fe_site_11,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_683940_HoFeSn6_feff_Fe_site_11,mp_683940,HoFeSn6,11,True,True,True,0.07662565910873534,31,True,ok,True,ok
mp_683940_HoFeSn6_feff_Fe_site_12,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_683940_HoFeSn6_feff_Fe_site_12,mp_683940,HoFeSn6,12,True,True,True,0.0797986630902807,32,True,ok,True,ok
mp_683940_HoFeSn6_feff_Fe_site_13,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_683940_HoFeSn6_feff_Fe_site_13,mp_683940,HoFeSn6,13,True,True,True,0.08248571024113424,31,True,ok,True,ok
mp_683940_HoFeSn6_feff_Fe_site_14,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_683940_HoFeSn6_feff_Fe_site_14,mp_683940,HoFeSn6,14,True,True,True,0.08210983585023686,33,True,ok,True,ok
mp_683940_HoFeSn6_feff_Fe_site_15,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_683940_HoFeSn6_feff_Fe_site_15,mp_683940,HoFeSn6,15,True,True,True,0.08360950366589218,39,True,ok,True,ok
mp_683940_HoFeSn6_feff_Fe_site_16,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_683940_HoFeSn6_feff_Fe_site_16,mp_683940,HoFeSn6,16,True,True,True,0.07969846260760961,32,True,ok,True,ok
mp_683940_HoFeSn6_feff_Fe_site_17,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_683940_HoFeSn6_feff_Fe_site_17,mp_683940,HoFeSn6,17,True,True,True,0.07577800796043087,35,True,ok,True,ok
mp_683940_HoFeSn6_feff_Fe_site_18,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_683940_HoFeSn6_feff_Fe_site_18,mp_683940,HoFeSn6,18,True,True,True,0.0797837175784452,30,True,ok,True,ok
mp_683944_Pr2Fe14B_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_683944_Pr2Fe14B_feff_Fe_site_01,mp_683944,Pr2Fe14B,01,True,True,True,0.08201430824364148,28,True,ok,True,ok
mp_683944_Pr2Fe14B_feff_Fe_site_02,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_683944_Pr2Fe14B_feff_Fe_site_02,mp_683944,Pr2Fe14B,02,True,True,True,0.07374540860871925,40,True,ok,True,ok
mp_683944_Pr2Fe14B_feff_Fe_site_03,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_683944_Pr2Fe14B_feff_Fe_site_03,mp_683944,Pr2Fe14B,03,True,True,True,0.06198882611303251,32,True,ok,True,ok
mp_683944_Pr2Fe14B_feff_Fe_site_04,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_683944_Pr2Fe14B_feff_Fe_site_04,mp_683944,Pr2Fe14B,04,True,True,True,0.061861236713100703,34,True,ok,True,ok
mp_683944_Pr2Fe14B_feff_Fe_site_05,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_683944_Pr2Fe14B_feff_Fe_site_05,mp_683944,Pr2Fe14B,05,True,True,True,0.05400377524713841,34,True,ok,True,ok
mp_683944_Pr2Fe14B_feff_Fe_site_06,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_683944_Pr2Fe14B_feff_Fe_site_06,mp_683944,Pr2Fe14B,06,True,True,True,0.08039246037748599,33,True,ok,True,ok
mp_684003_Ti9Fe2B4Ru92_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_684003_Ti9Fe2B4Ru92_feff_Fe_site_01,mp_684003,Ti9Fe2B4Ru92,01,True,True,True,0.1008007184869938,34,True,ok,True,ok
mp_684641_Fe2S_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_684641_Fe2S_feff_Fe_site_01,mp_684641,Fe2S,01,True,True,True,0.06167842843181528,29,True,ok,True,ok
mp_684641_Fe2S_feff_Fe_site_02,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_684641_Fe2S_feff_Fe_site_02,mp_684641,Fe2S,02,True,True,True,0.06060528995253236,34,True,ok,True,ok
mp_684641_Fe2S_feff_Fe_site_03,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_684641_Fe2S_feff_Fe_site_03,mp_684641,Fe2S,03,True,True,True,0.06695377874397403,33,True,ok,True,ok
mp_684641_Fe2S_feff_Fe_site_04,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_684641_Fe2S_feff_Fe_site_04,mp_684641,Fe2S,04,True,True,True,0.07183146238835529,34,True,ok,True,ok
mp_684641_Fe2S_feff_Fe_site_05,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_684641_Fe2S_feff_Fe_site_05,mp_684641,Fe2S,05,True,True,True,0.0728954999908274,32,True,ok,True,ok
mp_684641_Fe2S_feff_Fe_site_06,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_684641_Fe2S_feff_Fe_site_06,mp_684641,Fe2S,06,True,True,True,0.060704418207232914,30,True,ok,True,ok
mp_684641_Fe2S_feff_Fe_site_07,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_684641_Fe2S_feff_Fe_site_07,mp_684641,Fe2S,07,True,True,True,0.0745588815021286,36,True,ok,True,ok
mp_684641_Fe2S_feff_Fe_site_08,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_684641_Fe2S_feff_Fe_site_08,mp_684641,Fe2S,08,True,True,True,0.057625766067312865,30,True,ok,True,ok
mp_684641_Fe2S_feff_Fe_site_09,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_684641_Fe2S_feff_Fe_site_09,mp_684641,Fe2S,09,True,True,True,0.05918426620272367,38,True,ok,True,ok
mp_684641_Fe2S_feff_Fe_site_10,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_684641_Fe2S_feff_Fe_site_10,mp_684641,Fe2S,10,True,True,True,0.0930614918437122,31,True,ok,True,ok
mp_684641_Fe2S_feff_Fe_site_11,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_684641_Fe2S_feff_Fe_site_11,mp_684641,Fe2S,11,True,True,True,0.08842430785485719,38,True,ok,True,ok
mp_684641_Fe2S_feff_Fe_site_12,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_684641_Fe2S_feff_Fe_site_12,mp_684641,Fe2S,12,True,True,True,0.06707474002245536,30,True,ok,True,ok
mp_684641_Fe2S_feff_Fe_site_13,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_684641_Fe2S_feff_Fe_site_13,mp_684641,Fe2S,13,True,True,True,0.06309589082504057,36,True,ok,True,ok
mp_684641_Fe2S_feff_Fe_site_14,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_684641_Fe2S_feff_Fe_site_14,mp_684641,Fe2S,14,True,True,True,0.0766831116730024,39,True,ok,True,ok
mp_684707_Fe7S12_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_684707_Fe7S12_feff_Fe_site_01,mp_684707,Fe7S12,01,True,True,True,0.06866624099491386,36,True,ok,True,ok
mp_684707_Fe7S12_feff_Fe_site_02,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_684707_Fe7S12_feff_Fe_site_02,mp_684707,Fe7S12,02,True,True,True,0.06600590711644161,35,True,ok,True,ok
