mp_id,formula,folder_name,folder_path,site_nn,total_sites,valid_sites,prim_n_atoms,prim_reason
mp_1018052,HoFeC2_,mp_1018052_HoFeC2__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1018052_HoFeC2__feff_Fe_site_01,1,1,1,4,ok
mp_1018061,FeH3,mp_1018061_FeH3_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1018061_FeH3_feff_Fe_site_01,1,1,1,4,ok
mp_1018062,FeSnRh2,mp_1018062_FeSnRh2_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1018062_FeSnRh2_feff_Fe_site_01,1,1,1,4,ok
mp_1018064,ErFeC2_,mp_1018064_ErFeC2__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1018064_ErFeC2__feff_Fe_site_01,1,1,1,4,ok
mp_1018065,DyFeC2_,mp_1018065_DyFeC2__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1018065_DyFeC2__feff_Fe_site_01,1,1,1,4,ok
mp_1018067,CrFe3,mp_1018067_CrFe3_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1018067_CrFe3_feff_Fe_site_01,1,2,2,4,ok
mp_1018068,CrFe2Si,mp_1018068_CrFe2Si_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1018068_CrFe2Si_feff_Fe_site_01,1,1,1,4,ok
mp_1018070,Ti2InFe,mp_1018070_Ti2InFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1018070_Ti2InFe_feff_Fe_site_01,1,1,1,4,ok
mp_1018071,MnFe2Ge,mp_1018071_MnFe2Ge_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1018071_MnFe2Ge_feff_Fe_site_01,1,1,1,4,ok
mp_1018074,GaFeNi2,mp_1018074_GaFeNi2_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1018074_GaFeNi2_feff_Fe_site_01,1,1,1,4,ok
mp_1018075,FeSe,mp_1018075_FeSe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1018075_FeSe_feff_Fe_site_01,1,1,1,4,ok
mp_1018081,CrFe3,mp_1018081_CrFe3_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1018081_CrFe3_feff_Fe_site_01,1,2,2,4,ok
mp_1018176,GdFeC2_,mp_1018176_GdFeC2__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1018176_GdFeC2__feff_Fe_site_01,1,1,1,4,ok
mp_1018725,HoFeSi,mp_1018725_HoFeSi_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1018725_HoFeSi_feff_Fe_site_01,1,1,1,6,ok
mp_1018785,LiFeAs,mp_1018785_LiFeAs_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1018785_LiFeAs_feff_Fe_site_01,1,1,1,6,ok
mp_10188,Fe3S4,mp_10188_Fe3S4_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_10188_Fe3S4_feff_Fe_site_01,1,3,3,7,ok
mp_1018895,PrFeSi,mp_1018895_PrFeSi_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1018895_PrFeSi_feff_Fe_site_01,1,1,1,6,ok
mp_1019100,SmFeSi,mp_1019100_SmFeSi_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1019100_SmFeSi_feff_Fe_site_01,1,1,1,6,ok
mp_1021504,Ba2NbFeO6_,mp_1021504_Ba2NbFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1021504_Ba2NbFeO6__feff_Fe_site_01,1,1,1,10,ok
mp_1021509,CeFeAs34,mp_1021509_CeFeAs34_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1021509_CeFeAs34_feff_Fe_site_01,1,2,2,17,ok
mp_1021950,BaNb2FeO34_,mp_1021950_BaNb2FeO34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1021950_BaNb2FeO34__feff_Fe_site_01,1,1,1,38,ok
mp_1022117,Mg6FeBi,mp_1022117_Mg6FeBi_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022117_Mg6FeBi_feff_Fe_site_01,1,1,1,8,ok
mp_1022127,HfMg6Fe,mp_1022127_HfMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022127_HfMg6Fe_feff_Fe_site_01,1,1,1,8,ok
mp_1022130,Mg6FeSb,mp_1022130_Mg6FeSb_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022130_Mg6FeSb_feff_Fe_site_01,1,1,1,8,ok
mp_1022132,Mg6FeSb,mp_1022132_Mg6FeSb_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022132_Mg6FeSb_feff_Fe_site_01,1,1,1,8,ok
mp_1022136,HfMg6Fe,mp_1022136_HfMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022136_HfMg6Fe_feff_Fe_site_01,1,1,1,8,ok
mp_1022157,RbMg6Fe,mp_1022157_RbMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022157_RbMg6Fe_feff_Fe_site_01,1,1,1,8,ok
mp_1022159,Mg6CdFe,mp_1022159_Mg6CdFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022159_Mg6CdFe_feff_Fe_site_01,1,1,1,8,ok
mp_1022162,Mg6FeMo,mp_1022162_Mg6FeMo_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022162_Mg6FeMo_feff_Fe_site_01,1,1,1,8,ok
mp_1022181,Mg6FeB,mp_1022181_Mg6FeB_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022181_Mg6FeB_feff_Fe_site_01,1,1,1,8,ok
mp_1022184,Mg6FeBi,mp_1022184_Mg6FeBi_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022184_Mg6FeBi_feff_Fe_site_01,1,1,1,8,ok
mp_1022195,Mg6FeW,mp_1022195_Mg6FeW_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022195_Mg6FeW_feff_Fe_site_01,1,1,1,8,ok
mp_1022199,Mg6GaFe,mp_1022199_Mg6GaFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022199_Mg6GaFe_feff_Fe_site_01,1,1,1,8,ok
mp_1022203,Mg6CdFe,mp_1022203_Mg6CdFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022203_Mg6CdFe_feff_Fe_site_01,1,1,1,8,ok
mp_1022205,Mg6CrFe,mp_1022205_Mg6CrFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022205_Mg6CrFe_feff_Fe_site_01,1,1,1,8,ok
mp_1022206,Mg6VFe,mp_1022206_Mg6VFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022206_Mg6VFe_feff_Fe_site_01,1,1,1,8,ok
mp_1022207,Mg6FeC_,mp_1022207_Mg6FeC__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022207_Mg6FeC__feff_Fe_site_01,1,1,1,8,ok
mp_1022208,Mg6CrFe,mp_1022208_Mg6CrFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022208_Mg6CrFe_feff_Fe_site_01,1,1,1,8,ok
mp_1022209,Mg6FeW,mp_1022209_Mg6FeW_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022209_Mg6FeW_feff_Fe_site_01,1,1,1,8,ok
mp_1022213,Mg6NbFe,mp_1022213_Mg6NbFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022213_Mg6NbFe_feff_Fe_site_01,1,1,1,8,ok
mp_1022216,Mg6GaFe,mp_1022216_Mg6GaFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022216_Mg6GaFe_feff_Fe_site_01,1,1,1,8,ok
mp_1022217,Mg6NbFe,mp_1022217_Mg6NbFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022217_Mg6NbFe_feff_Fe_site_01,1,1,1,8,ok
mp_1022230,Mg6FeSn,mp_1022230_Mg6FeSn_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022230_Mg6FeSn_feff_Fe_site_01,1,1,1,8,ok
mp_1022235,LaMg6Fe,mp_1022235_LaMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022235_LaMg6Fe_feff_Fe_site_01,1,1,1,8,ok
mp_1022236,CeMg6Fe,mp_1022236_CeMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022236_CeMg6Fe_feff_Fe_site_01,1,1,1,8,ok
mp_1022242,NaMg6Fe,mp_1022242_NaMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022242_NaMg6Fe_feff_Fe_site_01,1,1,1,8,ok
mp_1022246,Mg6VFe,mp_1022246_Mg6VFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022246_Mg6VFe_feff_Fe_site_01,1,1,1,8,ok
mp_1022263,Mg6FeSi,mp_1022263_Mg6FeSi_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022263_Mg6FeSi_feff_Fe_site_01,1,1,1,8,ok
mp_1022266,NaMg6Fe,mp_1022266_NaMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022266_NaMg6Fe_feff_Fe_site_01,1,1,1,8,ok
mp_1022314,Mg6FeSn,mp_1022314_Mg6FeSn_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022314_Mg6FeSn_feff_Fe_site_01,1,1,1,8,ok
mp_1022315,LaMg6Fe,mp_1022315_LaMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022315_LaMg6Fe_feff_Fe_site_01,1,1,1,8,ok
mp_1022318,CeMg6Fe,mp_1022318_CeMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022318_CeMg6Fe_feff_Fe_site_01,1,1,1,8,ok
mp_1022325,Mg6FeB,mp_1022325_Mg6FeB_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022325_Mg6FeB_feff_Fe_site_01,1,1,1,8,ok
mp_1022329,Mg6TiFe,mp_1022329_Mg6TiFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022329_Mg6TiFe_feff_Fe_site_01,1,1,1,8,ok
mp_1022348,CsMg6Fe,mp_1022348_CsMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022348_CsMg6Fe_feff_Fe_site_01,1,1,1,8,ok
mp_1022353,LiMg6Fe,mp_1022353_LiMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022353_LiMg6Fe_feff_Fe_site_01,1,1,1,8,ok
mp_1022387,BaMg6Fe,mp_1022387_BaMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022387_BaMg6Fe_feff_Fe_site_01,1,1,1,8,ok
mp_1022415,Mg6FeCu,mp_1022415_Mg6FeCu_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022415_Mg6FeCu_feff_Fe_site_01,1,1,1,8,ok
mp_1022457,Mg6TiFe,mp_1022457_Mg6TiFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022457_Mg6TiFe_feff_Fe_site_01,1,1,1,8,ok
mp_1022464,Mg6FeCu,mp_1022464_Mg6FeCu_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022464_Mg6FeCu_feff_Fe_site_01,1,1,1,8,ok
mp_1022476,Mg6FeCo,mp_1022476_Mg6FeCo_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022476_Mg6FeCo_feff_Fe_site_01,1,1,1,8,ok
mp_1022485,Mg6FeCo,mp_1022485_Mg6FeCo_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022485_Mg6FeCo_feff_Fe_site_01,1,1,1,8,ok
mp_1022507,KMg6Fe,mp_1022507_KMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022507_KMg6Fe_feff_Fe_site_01,1,1,1,8,ok
mp_1022547,KMg6Fe,mp_1022547_KMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022547_KMg6Fe_feff_Fe_site_01,1,1,1,8,ok
mp_1022578,Mg6FeNi,mp_1022578_Mg6FeNi_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022578_Mg6FeNi_feff_Fe_site_01,1,1,1,8,ok
mp_1022605,Mg6FeNi,mp_1022605_Mg6FeNi_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022605_Mg6FeNi_feff_Fe_site_01,1,1,1,8,ok
mp_1022651,Mg6ZnFe,mp_1022651_Mg6ZnFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022651_Mg6ZnFe_feff_Fe_site_01,1,1,1,8,ok
mp_1022698,Mg6ZrFe,mp_1022698_Mg6ZrFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022698_Mg6ZrFe_feff_Fe_site_01,1,1,1,8,ok
mp_1022711,Mg6ZrFe,mp_1022711_Mg6ZrFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022711_Mg6ZrFe_feff_Fe_site_01,1,1,1,8,ok
mp_1022730,YFe2Bi2SeO22_,mp_1022730_YFe2Bi2SeO22__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022730_YFe2Bi2SeO22__feff_Fe_site_01,1,1,1,11,ok
mp_1022731,BaNb2Fe2O9_,mp_1022731_BaNb2Fe2O9__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022731_BaNb2Fe2O9__feff_Fe_site_01,1,1,1,14,ok
mp_1022732,FeBiAsO_,mp_1022732_FeBiAsO__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022732_FeBiAsO__feff_Fe_site_01,1,1,1,8,ok
mp_1022733,Ba2NbFeO6_,mp_1022733_Ba2NbFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022733_Ba2NbFeO6__feff_Fe_site_01,1,1,1,30,ok
mp_1022808,Ba2NbFeO6_,mp_1022808_Ba2NbFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022808_Ba2NbFeO6__feff_Fe_site_01,1,1,1,40,ok
mp_1022809,Ba4NbFeO8_,mp_1022809_Ba4NbFeO8__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022809_Ba4NbFeO8__feff_Fe_site_01,1,1,1,56,ok
mp_1022917,YMg6Fe,mp_1022917_YMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022917_YMg6Fe_feff_Fe_site_01,1,1,1,8,ok
mp_1022967,YMg6Fe,mp_1022967_YMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022967_YMg6Fe_feff_Fe_site_01,1,1,1,8,ok
mp_1023148,Mg6MnFe,mp_1023148_Mg6MnFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1023148_Mg6MnFe_feff_Fe_site_01,1,1,1,8,ok
mp_1023157,Mg6MnFe,mp_1023157_Mg6MnFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1023157_Mg6MnFe_feff_Fe_site_01,1,1,1,8,ok
mp_1023293,CaMg6Fe,mp_1023293_CaMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1023293_CaMg6Fe_feff_Fe_site_01,1,1,1,8,ok
mp_1023313,CaMg6Fe,mp_1023313_CaMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1023313_CaMg6Fe_feff_Fe_site_01,1,1,1,8,ok
mp_1023494,Mg6AlFe,mp_1023494_Mg6AlFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1023494_Mg6AlFe_feff_Fe_site_01,1,1,1,8,ok
mp_1023505,Mg6AlFe,mp_1023505_Mg6AlFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1023505_Mg6AlFe_feff_Fe_site_01,1,1,1,8,ok
mp_1023632,Mg15Fe,mp_1023632_Mg15Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1023632_Mg15Fe_feff_Fe_site_01,1,1,1,16,ok
mp_1024054,Fe2SiS4,mp_1024054_Fe2SiS4_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1024054_Fe2SiS4_feff_Fe_site_01,1,3,3,14,ok
mp_1024056,Fe2SiS4,mp_1024056_Fe2SiS4_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1024056_Fe2SiS4_feff_Fe_site_01,1,5,5,28,ok
mp_1024972,FeNiGe,mp_1024972_FeNiGe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1024972_FeNiGe_feff_Fe_site_01,1,1,1,6,ok
mp_1025010,Be5Fe,mp_1025010_Be5Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025010_Be5Fe_feff_Fe_site_01,1,1,1,6,ok
mp_1025011,FeNiSn,mp_1025011_FeNiSn_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025011_FeNiSn_feff_Fe_site_01,1,1,1,6,ok
mp_1025047,FeCoGe,mp_1025047_FeCoGe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025047_FeCoGe_feff_Fe_site_01,1,1,1,6,ok
mp_1025124,FeCoSn,mp_1025124_FeCoSn_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025124_FeCoSn_feff_Fe_site_01,1,1,1,6,ok
mp_1025182,V2FeSe4,mp_1025182_V2FeSe4_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025182_V2FeSe4_feff_Fe_site_01,1,1,1,7,ok
mp_1025204,Al2FeS4,mp_1025204_Al2FeS4_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025204_Al2FeS4_feff_Fe_site_01,1,1,1,7,ok
mp_1025235,FeCoSe22,mp_1025235_FeCoSe22_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025235_FeCoSe22_feff_Fe_site_01,1,1,1,7,ok
mp_1025241,ScGa5Fe,mp_1025241_ScGa5Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025241_ScGa5Fe_feff_Fe_site_01,1,1,1,7,ok
mp_1025290,La2Fe2Si2C_,mp_1025290_La2Fe2Si2C__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025290_La2Fe2Si2C__feff_Fe_site_01,1,1,1,7,ok
mp_1025339,Y2Fe2Si2C_,mp_1025339_Y2Fe2Si2C__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025339_Y2Fe2Si2C__feff_Fe_site_01,1,1,1,7,ok
mp_1025354,Er2Fe2Si2C_,mp_1025354_Er2Fe2Si2C__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025354_Er2Fe2Si2C__feff_Fe_site_01,1,1,1,7,ok
mp_1025359,FeNiSe22,mp_1025359_FeNiSe22_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025359_FeNiSe22_feff_Fe_site_01,1,1,1,7,ok
mp_1025378,V2FeTe4,mp_1025378_V2FeTe4_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025378_V2FeTe4_feff_Fe_site_01,1,1,1,7,ok
mp_1025380,Cr2FeTe4,mp_1025380_Cr2FeTe4_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025380_Cr2FeTe4_feff_Fe_site_01,1,1,1,7,ok
mp_1025450,CeFeSi2,mp_1025450_CeFeSi2_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025450_CeFeSi2_feff_Fe_site_01,1,1,1,8,ok
mp_1025510,FeCu2SiSe4,mp_1025510_FeCu2SiSe4_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025510_FeCu2SiSe4_feff_Fe_site_01,1,1,1,8,ok
mp_1025523,CeFeSi2,mp_1025523_CeFeSi2_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025523_CeFeSi2_feff_Fe_site_01,1,1,1,8,ok
mp_1025559,TbFeSi2,mp_1025559_TbFeSi2_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025559_TbFeSi2_feff_Fe_site_01,1,1,1,8,ok
mp_10266,ZnFe3C_,mp_10266_ZnFe3C__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_10266_ZnFe3C__feff_Fe_site_01,1,1,1,5,ok
mp_1027757,NaMg14Fe,mp_1027757_NaMg14Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027757_NaMg14Fe_feff_Fe_site_01,1,1,1,16,ok
mp_1027778,Mg14CdFe,mp_1027778_Mg14CdFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027778_Mg14CdFe_feff_Fe_site_01,1,1,1,16,ok
mp_1027782,Mg14FeB,mp_1027782_Mg14FeB_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027782_Mg14FeB_feff_Fe_site_01,1,1,1,16,ok
mp_1027786,Mg14FeSb,mp_1027786_Mg14FeSb_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027786_Mg14FeSb_feff_Fe_site_01,1,1,1,16,ok
